data,label,split
urreztatu,EUS,train
buletin,EUS,train
zink,EUS,train
kulturgune,EUS,train
asaldura,EUS,train
mestizaje,EUS,train
soilik,EUS,train
armetan,EUS,train
gaseoso,EUS,train
mesanotxe,EUS,train
sexu,EUS,train
agortu,EUS,train
dialektika,EUS,train
dingilizka,EUS,train
izendatze,EUS,train
zarama,EUS,train
gaskoi,EUS,train
munduratu,EUS,train
gutxi,EUS,train
musikasaio,EUS,train
saskinaski,EUS,train
karraskari,EUS,train
nahikeria,EUS,train
apurka,EUS,train
usaimen,EUS,train
burusoil,EUS,train
oskarbi,EUS,train
billete,EUS,train
adinako,EUS,train
gainezarri,EUS,train
udalerri,EUS,train
posta,EUS,train
diosal,EUS,train
sudurmotz,EUS,train
sepalo,EUS,train
tankeratu,EUS,train
olgeta,EUS,train
epiko,EUS,train
landatu,EUS,train
gingil,EUS,train
kuarto,EUS,train
nazkante,EUS,train
ondorean,EUS,train
kotizatu,EUS,train
nukleotido,EUS,train
operatorio,EUS,train
flako,EUS,train
eskuarki,EUS,train
izkirimiri,EUS,train
bisio,EUS,train
eratorri,EUS,train
estualdi,EUS,train
konektatu,EUS,train
azkartasun,EUS,train
ekoizpen,EUS,train
burdinurtu,EUS,train
sona,EUS,train
hegatu,EUS,train
bekatuan,EUS,train
dardar,EUS,train
santzio,EUS,train
deblauki,EUS,train
filtratu,EUS,train
apostrofo,EUS,train
mahaspasa,EUS,train
ondorengo,EUS,train
errepaso,EUS,train
mafia,EUS,train
ikasbide,EUS,train
ehizan,EUS,train
duke,EUS,train
elizpe,EUS,train
urbolumen,EUS,train
azaleko,EUS,train
muraila,EUS,train
mundugerra,EUS,train
done,EUS,train
atentzio,EUS,train
jesarri,EUS,train
polizial,EUS,train
aldiz,EUS,train
pusketa,EUS,train
kulturagai,EUS,train
zerrategi,EUS,train
pasada,EUS,train
banakuntza,EUS,train
operatibo,EUS,train
injektatu,EUS,train
entzerratu,EUS,train
orduero,EUS,train
zurrunbilo,EUS,train
jardute,EUS,train
anatomia,EUS,train
zeharo,EUS,train
sakonune,EUS,train
goitu,EUS,train
ataka,EUS,train
sokatira,EUS,train
alfonbra,EUS,train
zorotasun,EUS,train
mezutu,EUS,train
greko,EUS,train
sarde,EUS,train
lapitz,EUS,train
posizio,EUS,train
terrorismo,EUS,train
konkretu,EUS,train
bulkada,EUS,train
bizardun,EUS,train
eskuhuska,EUS,train
azkoitiar,EUS,train
behaztopa,EUS,train
kontatu,EUS,train
protokolo,EUS,train
setio,EUS,train
sadiko,EUS,train
legalitate,EUS,train
txiskero,EUS,train
ordukoxe,EUS,train
kodifikatu,EUS,train
alderrai,EUS,train
garestitu,EUS,train
elipse,EUS,train
sugandila,EUS,train
garbiro,EUS,train
pultsazio,EUS,train
guda,EUS,train
zartadura,EUS,train
puru,EUS,train
seminario,EUS,train
sineskeria,EUS,train
salto,EUS,train
materialki,EUS,train
hizketan,EUS,train
biela,EUS,train
motel,EUS,train
ustekabe,EUS,train
orrazi,EUS,train
jirabiraka,EUS,train
komediante,EUS,train
okurritu,EUS,train
mekanikoki,EUS,train
tapizatu,EUS,train
konpondu,EUS,train
espezie,EUS,train
euskara,EUS,train
gaixozain,EUS,train
puntuatu,EUS,train
bineta,EUS,train
katxalote,EUS,train
hitzkate,EUS,train
galiar,EUS,train
ahaide,EUS,train
urbanizatu,EUS,train
grafema,EUS,train
aliantza,EUS,train
baxoerdi,EUS,train
ibai,EUS,train
txalaparta,EUS,train
kanporatu,EUS,train
txakurtxo,EUS,train
kronista,EUS,train
dinamismo,EUS,train
opaku,EUS,train
matraka,EUS,train
barkapen,EUS,train
amezketar,EUS,train
ordeka,EUS,train
kamerari,EUS,train
heroiko,EUS,train
zelako,EUS,train
mesedetan,EUS,train
kolonizatu,EUS,train
lerroalde,EUS,train
mahai,EUS,train
mesoglea,EUS,train
mexikar,EUS,train
fiskaltza,EUS,train
ero,EUS,train
mundutiko,EUS,train
idiproba,EUS,train
ugatz,EUS,train
jakina,EUS,train
arrazional,EUS,train
izkribu,EUS,train
pilotan,EUS,train
bigarren,EUS,train
pasibitate,EUS,train
taularatu,EUS,train
animatu,EUS,train
urrutiratu,EUS,train
aitzitik,EUS,train
patriarka,EUS,train
gastruke,EUS,train
federazio,EUS,train
alaitsu,EUS,train
sinonimia,EUS,train
kurtsore,EUS,train
minor,EUS,train
gorrotatu,EUS,train
pentsatze,EUS,train
erabili,EUS,train
zopa,EUS,train
material,EUS,train
beneditar,EUS,train
zarbo,EUS,train
aditasun,EUS,train
instantzia,EUS,train
zezeil,EUS,train
gizalan,EUS,train
likore,EUS,train
inbertipen,EUS,train
kaleratze,EUS,train
ezizen,EUS,train
dote,EUS,train
zapi,EUS,train
luzexka,EUS,train
pasibo,EUS,train
mukroi,EUS,train
gartsu,EUS,train
kartzelari,EUS,train
sinbolismo,EUS,train
sailka,EUS,train
superabit,EUS,train
selektibo,EUS,train
trazadura,EUS,train
txalet,EUS,train
pirogeniko,EUS,train
abantaila,EUS,train
ahalegin,EUS,train
papereratu,EUS,train
agurgarri,EUS,train
errinozero,EUS,train
gasegoera,EUS,train
banku,EUS,train
famatu,EUS,train
kapitain,EUS,train
zartatu,EUS,train
zotinka,EUS,train
zatikatu,EUS,train
kapilau,EUS,train
dirubide,EUS,train
monje,EUS,train
turkiar,EUS,train
hipotetiko,EUS,train
ikuskapen,EUS,train
patxada,EUS,train
ene,EUS,train
barrusartu,EUS,train
upel,EUS,train
hilkor,EUS,train
batzarkide,EUS,train
bihotz,EUS,train
ghetto,EUS,train
behartsu,EUS,train
landugabe,EUS,train
gaitu,EUS,train
intsektu,EUS,train
instintu,EUS,train
aberats,EUS,train
loreburu,EUS,train
tartean,EUS,train
katedral,EUS,train
buda,EUS,train
aldengarri,EUS,train
debalde,EUS,train
makurki,EUS,train
dozenaerdi,EUS,train
emanarazi,EUS,train
gudari,EUS,train
asturu,EUS,train
atsotitz,EUS,train
solidotu,EUS,train
beroki,EUS,train
ofizialki,EUS,train
gamuza,EUS,train
monomio,EUS,train
posible,EUS,train
zail,EUS,train
motxila,EUS,train
handimandi,EUS,train
krater,EUS,train
bafatu,EUS,train
omenez,EUS,train
etsai,EUS,train
galeria,EUS,train
sandalia,EUS,train
meditazio,EUS,train
ejertzizio,EUS,train
tesina,EUS,train
zinginarri,EUS,train
isilune,EUS,train
aireontzi,EUS,train
momia,EUS,train
koblari,EUS,train
agorrezin,EUS,train
saxo,EUS,train
denda,EUS,train
kaltetan,EUS,train
usatu,EUS,train
suspiratu,EUS,train
aritmetiko,EUS,train
trazatu,EUS,train
ildaskatu,EUS,train
media,EUS,train
aieru,EUS,train
aliatu,EUS,train
argiizpi,EUS,train
predikatu,EUS,train
hildako,EUS,train
ahaltsu,EUS,train
sinfonia,EUS,train
amaseme,EUS,train
ahots,EUS,train
atrebitu,EUS,train
norabide,EUS,train
arraunlari,EUS,train
suposatu,EUS,train
iraungipen,EUS,train
silueta,EUS,train
joko,EUS,train
bereizi,EUS,train
klaustro,EUS,train
bertantxe,EUS,train
bonboi,EUS,train
zertako,EUS,train
eternal,EUS,train
eurak,EUS,train
errealismo,EUS,train
erdara,EUS,train
asper,EUS,train
txalogarri,EUS,train
bekatu,EUS,train
purista,EUS,train
estres,EUS,train
sustatu,EUS,train
mendietxe,EUS,train
ilargi,EUS,train
aitortu,EUS,train
gehieneko,EUS,train
onargarri,EUS,train
lasaigarri,EUS,train
judizio,EUS,train
begiratoki,EUS,train
oinaze,EUS,train
formatu,EUS,train
tinpano,EUS,train
produkzio,EUS,train
betekizun,EUS,train
otarre,EUS,train
irribarre,EUS,train
txitaerdi,EUS,train
bera,EUS,train
ontza,EUS,train
klaskafono,EUS,train
opari,EUS,train
errespetu,EUS,train
pedagogiko,EUS,train
babesgabe,EUS,train
meategi,EUS,train
beroaldi,EUS,train
dantzan,EUS,train
guduka,EUS,train
mokor,EUS,train
finfin,EUS,train
ingurugiro,EUS,train
kaleertz,EUS,train
bildu,EUS,train
zera,EUS,train
elitista,EUS,train
ordu,EUS,train
josketa,EUS,train
menderapen,EUS,train
iraganaldi,EUS,train
tenpera,EUS,train
enplegatu,EUS,train
artizar,EUS,train
doktrinal,EUS,train
patatazaku,EUS,train
taxuzko,EUS,train
afganiar,EUS,train
ozenki,EUS,train
aterki,EUS,train
drainatu,EUS,train
ustean,EUS,train
kirten,EUS,train
negarka,EUS,train
iragarpen,EUS,train
jangela,EUS,train
zartada,EUS,train
homeopatia,EUS,train
paragrafo,EUS,train
maisuki,EUS,train
tona,EUS,train
blusa,EUS,train
aldrebes,EUS,train
luzamendu,EUS,train
ukendu,EUS,train
idazpen,EUS,train
bikario,EUS,train
maiuskula,EUS,train
trikimailu,EUS,train
exekutibo,EUS,train
beisbol,EUS,train
trontza,EUS,train
hilabetero,EUS,train
akzio,EUS,train
milioika,EUS,train
dinamiko,EUS,train
zelta,EUS,train
entrebista,EUS,train
zatikopuru,EUS,train
ilunpetik,EUS,train
angor,EUS,train
kontaera,EUS,train
ongitasun,EUS,train
gisaz,EUS,train
ertzain,EUS,train
suitzar,EUS,train
zikoitz,EUS,train
zuzentasun,EUS,train
permutazio,EUS,train
nabartu,EUS,train
saialdi,EUS,train
isurpen,EUS,train
samin,EUS,train
hotz,EUS,train
final,EUS,train
arrazoimen,EUS,train
gainetik,EUS,train
jipoitu,EUS,train
barrendu,EUS,train
errukizko,EUS,train
igeritoki,EUS,train
kantutegi,EUS,train
goialde,EUS,train
ardilarru,EUS,train
krudelki,EUS,train
gaitaegun,EUS,train
esajeratu,EUS,train
zabalpen,EUS,train
probatu,EUS,train
indarge,EUS,train
diruzko,EUS,train
data,EUS,train
indartu,EUS,train
lekutu,EUS,train
arnasbide,EUS,train
degradazio,EUS,train
flexio,EUS,train
arraxin,EUS,train
mordoxka,EUS,train
sozial,EUS,train
otsokume,EUS,train
zerbitzu,EUS,train
desohoratu,EUS,train
zeurok,EUS,train
premisa,EUS,train
bartko,EUS,train
suharri,EUS,train
zikloi,EUS,train
hobekienik,EUS,train
atxikipen,EUS,train
jaiotegun,EUS,train
ametsetan,EUS,train
etxepe,EUS,train
fijo,EUS,train
aitzi,EUS,train
monasterio,EUS,train
deabrutxo,EUS,train
hedapen,EUS,train
danbada,EUS,train
ugaztun,EUS,train
ionizatu,EUS,train
moldaera,EUS,train
artekari,EUS,train
lotaratu,EUS,train
animista,EUS,train
ohiturazko,EUS,train
umekeria,EUS,train
sagutxo,EUS,train
haitz,EUS,train
zikloide,EUS,train
inplikazio,EUS,train
mailukatu,EUS,train
tenore,EUS,train
pixkanaka,EUS,train
onibar,EUS,train
guraz,EUS,train
futurismo,EUS,train
muga,EUS,train
tapatu,EUS,train
zekor,EUS,train
joran,EUS,train
eroetxe,EUS,train
alajaina,EUS,train
idazmen,EUS,train
karbono,EUS,train
hobeago,EUS,train
baldintza,EUS,train
eromen,EUS,train
biosfera,EUS,train
etxalde,EUS,train
eslovakiar,EUS,train
oldarkor,EUS,train
bozketa,EUS,train
onuradun,EUS,train
maleta,EUS,train
unetxo,EUS,train
eskuduntza,EUS,train
etsiarazi,EUS,train
galtzarbe,EUS,train
silize,EUS,train
mazizo,EUS,train
fitxa,EUS,train
luzitu,EUS,train
absoluzio,EUS,train
aitaren,EUS,train
gizatiar,EUS,train
kontzertu,EUS,train
lirika,EUS,train
zoladura,EUS,train
separazio,EUS,train
nahaspila,EUS,train
eskalada,EUS,train
hidrozoo,EUS,train
pinudi,EUS,train
burukide,EUS,train
erlatibo,EUS,train
errekasto,EUS,train
hausnartu,EUS,train
finkatu,EUS,train
erotu,EUS,train
metatu,EUS,train
benetakotu,EUS,train
puskatu,EUS,train
oraintxe,EUS,train
barna,EUS,train
jaitsarazi,EUS,train
digeritu,EUS,train
haurkeria,EUS,train
erraztu,EUS,train
baliotsu,EUS,train
entxufatu,EUS,train
trukakor,EUS,train
gestore,EUS,train
oraingo,EUS,train
sakonera,EUS,train
anaiarreba,EUS,train
mistika,EUS,train
bideo,EUS,train
erremate,EUS,train
prestakin,EUS,train
ferekatu,EUS,train
tartegune,EUS,train
kartajoko,EUS,train
pianista,EUS,train
joan,EUS,train
jakitate,EUS,train
laboral,EUS,train
etxandre,EUS,train
markinar,EUS,train
didaktika,EUS,train
aparkaleku,EUS,train
funtzio,EUS,train
hazi,EUS,train
mastekatu,EUS,train
biografo,EUS,train
magnitude,EUS,train
mortero,EUS,train
desleial,EUS,train
menbru,EUS,train
kokots,EUS,train
nobiziatu,EUS,train
substratu,EUS,train
hurretik,EUS,train
jaurtiketa,EUS,train
ordainez,EUS,train
inbutu,EUS,train
lazkaotar,EUS,train
bortxatu,EUS,train
ziutate,EUS,train
pedal,EUS,train
emisora,EUS,train
batean,EUS,train
ahalean,EUS,train
itzelezko,EUS,train
formalki,EUS,train
bultzada,EUS,train
kurbadura,EUS,train
baztandar,EUS,train
maiar,EUS,train
bilgailu,EUS,train
lila,EUS,train
deika,EUS,train
jabego,EUS,train
alaigarri,EUS,train
izara,EUS,train
orotariko,EUS,train
odoleztatu,EUS,train
galant,EUS,train
garratz,EUS,train
isilpean,EUS,train
jazo,EUS,train
nukleo,EUS,train
arazotsu,EUS,train
hasiberri,EUS,train
agerkizun,EUS,train
robot,EUS,train
izenabizen,EUS,train
bikoteka,EUS,train
ozpindu,EUS,train
pertsonaia,EUS,train
oparitu,EUS,train
pase,EUS,train
aurrenik,EUS,train
erreseina,EUS,train
hurreratu,EUS,train
afektibo,EUS,train
basko,EUS,train
zenbatu,EUS,train
hinkihanka,EUS,train
kodize,EUS,train
eresi,EUS,train
uztai,EUS,train
zorigaizto,EUS,train
bakezko,EUS,train
kohesio,EUS,train
nonius,EUS,train
liztor,EUS,train
txartu,EUS,train
antizikloi,EUS,train
kenketa,EUS,train
piezaetxe,EUS,train
gaurgero,EUS,train
euriur,EUS,train
zulatzaile,EUS,train
osagile,EUS,train
elkartu,EUS,train
aurreabisu,EUS,train
geldiro,EUS,train
greba,EUS,train
dialekto,EUS,train
tregoa,EUS,train
hizki,EUS,train
segurki,EUS,train
sexuorgano,EUS,train
anaerobio,EUS,train
berariazko,EUS,train
emozio,EUS,train
osakuntza,EUS,train
itxuraz,EUS,train
errotarri,EUS,train
intsistitu,EUS,train
beheoin,EUS,train
aitzinera,EUS,train
iraunarazi,EUS,train
txerren,EUS,train
bidebazter,EUS,train
edukitza,EUS,train
urertz,EUS,train
europar,EUS,train
etapa,EUS,train
jardin,EUS,train
solfeaketa,EUS,train
irudizko,EUS,train
agerketa,EUS,train
garaile,EUS,train
ahalorde,EUS,train
erakuspen,EUS,train
errape,EUS,train
ukamen,EUS,train
erloju,EUS,train
lurlege,EUS,train
berdinki,EUS,train
epealdi,EUS,train
segurtasun,EUS,train
eskumutur,EUS,train
saxofoi,EUS,train
solasaldi,EUS,train
estali,EUS,train
zerra,EUS,train
sendotze,EUS,train
aguazil,EUS,train
berrikusi,EUS,train
zapaldu,EUS,train
egikaritza,EUS,train
apaizgo,EUS,train
findu,EUS,train
dardarti,EUS,train
azpizona,EUS,train
hegan,EUS,train
lau,EUS,train
kulunkatu,EUS,train
zeregin,EUS,train
urratze,EUS,train
epemuga,EUS,train
indarlerro,EUS,train
jela,EUS,train
herskari,EUS,train
nuntzio,EUS,train
gertatze,EUS,train
erkatu,EUS,train
bitrina,EUS,train
sarkofago,EUS,train
musikaarlo,EUS,train
danbor,EUS,train
eldarnio,EUS,train
ikaslan,EUS,train
promes,EUS,train
ezeztapen,EUS,train
inportatu,EUS,train
nazismo,EUS,train
mandatu,EUS,train
arrazoi,EUS,train
handietsi,EUS,train
ostu,EUS,train
presidente,EUS,train
autarkiko,EUS,train
kengarri,EUS,train
animalia,EUS,train
goritu,EUS,train
elegante,EUS,train
begiztatu,EUS,train
urtar,EUS,train
orotara,EUS,train
telegrafo,EUS,train
karbonato,EUS,train
salerospen,EUS,train
barrengo,EUS,train
lagunkide,EUS,train
zut,EUS,train
exekuzio,EUS,train
usu,EUS,train
anarkista,EUS,train
zil,EUS,train
norainoko,EUS,train
liskarauzi,EUS,train
ausartzia,EUS,train
eraginka,EUS,train
espazio,EUS,train
errumaniar,EUS,train
partekatu,EUS,train
fiordo,EUS,train
korrika,EUS,train
konbentzio,EUS,train
presuntzio,EUS,train
setiatu,EUS,train
uneanunean,EUS,train
destilazio,EUS,train
popa,EUS,train
ikastesari,EUS,train
eskopeta,EUS,train
spot,EUS,train
nagi,EUS,train
botanika,EUS,train
edonora,EUS,train
iparralde,EUS,train
dardarizo,EUS,train
eme,EUS,train
zezenplaza,EUS,train
ganora,EUS,train
beltz,EUS,train
akordeoi,EUS,train
laguntasun,EUS,train
non,EUS,train
etxerabide,EUS,train
bals,EUS,train
ahuspeztu,EUS,train
zozo,EUS,train
hautespen,EUS,train
pluralista,EUS,train
erreune,EUS,train
mozolo,EUS,train
denetara,EUS,train
makaldu,EUS,train
gabean,EUS,train
zinkurin,EUS,train
ezezko,EUS,train
ametitu,EUS,train
bital,EUS,train
amina,EUS,train
estuki,EUS,train
aspalditxo,EUS,train
kopia,EUS,train
erregeetxe,EUS,train
biltegi,EUS,train
erki,EUS,train
pareko,EUS,train
interesdun,EUS,train
lili,EUS,train
musikaaste,EUS,train
jasoketa,EUS,train
argiztatu,EUS,train
aketo,EUS,train
azenario,EUS,train
eraitsi,EUS,train
legepeko,EUS,train
futbol,EUS,train
ikasketa,EUS,train
xedapen,EUS,train
ehiztari,EUS,train
kirolzale,EUS,train
ehizaldi,EUS,train
aurresku,EUS,train
koral,EUS,train
ziniko,EUS,train
itxura,EUS,train
genozidio,EUS,train
epaimahai,EUS,train
paseotxo,EUS,train
antze,EUS,train
eho,EUS,train
koskortu,EUS,train
kontrabaxu,EUS,train
purrustada,EUS,train
irrikan,EUS,train
esaera,EUS,train
eskolaketa,EUS,train
malkotan,EUS,train
atoan,EUS,train
ezkonplexu,EUS,train
inesibo,EUS,train
halandaze,EUS,train
libertate,EUS,train
bete,EUS,train
tenis,EUS,train
rekta,EUS,train
espantsio,EUS,train
kaudal,EUS,train
eritasun,EUS,train
aitzina,EUS,train
lurreratu,EUS,train
estai,EUS,train
historiko,EUS,train
konkretatu,EUS,train
zeloma,EUS,train
gutxienez,EUS,train
orkatz,EUS,train
hagatxo,EUS,train
hilhotzik,EUS,train
irlandar,EUS,train
ustetsu,EUS,train
adaptatu,EUS,train
traste,EUS,train
paldo,EUS,train
bele,EUS,train
betoker,EUS,train
zein,EUS,train
erdi,EUS,train
tronpeta,EUS,train
esplizitu,EUS,train
fantasioso,EUS,train
akuarela,EUS,train
menturatu,EUS,train
murriztu,EUS,train
newtondar,EUS,train
legoa,EUS,train
ezinikusi,EUS,train
sano,EUS,train
umetxo,EUS,train
eguzkitiar,EUS,train
hebreera,EUS,train
eskolaetxe,EUS,train
ideologia,EUS,train
bihurkin,EUS,train
bakarti,EUS,train
jubenil,EUS,train
belgikar,EUS,train
mantenu,EUS,train
noblezia,EUS,train
oniritzi,EUS,train
marka,EUS,train
monitore,EUS,train
goiaingeru,EUS,train
glomerular,EUS,train
eguneroko,EUS,train
plasmatiko,EUS,train
geldigeldi,EUS,train
seihileko,EUS,train
belaunaldi,EUS,train
probeta,EUS,train
saloi,EUS,train
ortodoxia,EUS,train
inurritegi,EUS,train
errentadun,EUS,train
maluta,EUS,train
entzutetsu,EUS,train
eguberri,EUS,train
bertsomota,EUS,train
diskutitu,EUS,train
hasi,EUS,train
berau,EUS,train
kantu,EUS,train
ogutzi,EUS,train
konnotazio,EUS,train
bola,EUS,train
hipodromo,EUS,train
betebehar,EUS,train
bipildu,EUS,train
konprenitu,EUS,train
pozaldi,EUS,train
ongizate,EUS,train
gerlari,EUS,train
erratu,EUS,train
ateneo,EUS,train
diametro,EUS,train
baieztapen,EUS,train
ninfa,EUS,train
dantzarazi,EUS,train
pikortsu,EUS,train
hazle,EUS,train
georgiera,EUS,train
segidako,EUS,train
turista,EUS,train
biztanlego,EUS,train
eremutar,EUS,train
erakutsi,EUS,train
olo,EUS,train
preziatu,EUS,train
itsuskeria,EUS,train
larrebehi,EUS,train
epaile,EUS,train
gutxixeago,EUS,train
ahalbide,EUS,train
boikot,EUS,train
bategite,EUS,train
likits,EUS,train
hizpide,EUS,train
politiko,EUS,train
gizandi,EUS,train
antzutu,EUS,train
elebitasun,EUS,train
birao,EUS,train
nagikeria,EUS,train
usteldu,EUS,train
ebasle,EUS,train
jatun,EUS,train
anbar,EUS,train
lutelesti,EUS,train
sorgortu,EUS,train
lepogain,EUS,train
arinki,EUS,train
pozpozik,EUS,train
enparau,EUS,train
ola,EUS,train
erregalia,EUS,train
hitzartu,EUS,train
izualdi,EUS,train
aposizio,EUS,train
pizte,EUS,train
lokamuts,EUS,train
mailakatze,EUS,train
altxortegi,EUS,train
apar,EUS,train
aburuz,EUS,train
etxesail,EUS,train
zapatagin,EUS,train
festagiro,EUS,train
enetxo,EUS,train
instalatu,EUS,train
kobalente,EUS,train
zirikaldi,EUS,train
agiritegi,EUS,train
lehengusu,EUS,train
disolbatu,EUS,train
segida,EUS,train
majo,EUS,train
metalurgia,EUS,train
bala,EUS,train
misiolari,EUS,train
sexualki,EUS,train
denboraldi,EUS,train
maizenik,EUS,train
goieskola,EUS,train
dominiko,EUS,train
aldakari,EUS,train
mago,EUS,train
hastapen,EUS,train
ulertu,EUS,train
tour,EUS,train
inferitu,EUS,train
oparo,EUS,train
glukogeno,EUS,train
zentzudun,EUS,train
lursail,EUS,train
zepo,EUS,train
ebanjelio,EUS,train
zorretan,EUS,train
arrestatu,EUS,train
ebakortz,EUS,train
debaldetan,EUS,train
jakinmin,EUS,train
etorkizun,EUS,train
proba,EUS,train
zinta,EUS,train
akordatu,EUS,train
kontaezin,EUS,train
urde,EUS,train
andregai,EUS,train
optiko,EUS,train
auzolan,EUS,train
misterio,EUS,train
beheratu,EUS,train
jestu,EUS,train
druida,EUS,train
inspektore,EUS,train
maiatz,EUS,train
mugakizun,EUS,train
trebezia,EUS,train
iradokizun,EUS,train
partiketa,EUS,train
beldurtu,EUS,train
erabilpen,EUS,train
beginini,EUS,train
paradoxa,EUS,train
brontze,EUS,train
eroanbide,EUS,train
kalamu,EUS,train
egosi,EUS,train
aholkulari,EUS,train
erlijiozko,EUS,train
ezeztatu,EUS,train
narratu,EUS,train
eskubide,EUS,train
mendekatu,EUS,train
mintzagai,EUS,train
ulerkuntza,EUS,train
zapaburu,EUS,train
eper,EUS,train
maiztasun,EUS,train
pandero,EUS,train
promozio,EUS,train
taldeburu,EUS,train
epeltasun,EUS,train
premia,EUS,train
pregoi,EUS,train
gaisail,EUS,train
betean,EUS,train
diseinatu,EUS,train
dutxatu,EUS,train
tximu,EUS,train
hitzarmen,EUS,train
deskribatu,EUS,train
meriendatu,EUS,train
mea,EUS,train
soluzio,EUS,train
diruzale,EUS,train
genetika,EUS,train
absolutu,EUS,train
txikikeria,EUS,train
erdiespen,EUS,train
hitzklabe,EUS,train
zinematoki,EUS,train
barrakoi,EUS,train
benta,EUS,train
mandeuli,EUS,train
asasinatu,EUS,train
gaindu,EUS,train
oharmen,EUS,train
landalur,EUS,train
datatu,EUS,train
argimutil,EUS,train
bereganatu,EUS,train
elikagai,EUS,train
hari,EUS,train
entzima,EUS,train
letxuga,EUS,train
aulki,EUS,train
eskeidazki,EUS,train
objektibo,EUS,train
ikerkuntza,EUS,train
egitasmo,EUS,train
nominatibo,EUS,train
eskegi,EUS,train
ortografia,EUS,train
etc,EUS,train
kariaz,EUS,train
itxuragabe,EUS,train
partetik,EUS,train
altaboz,EUS,train
largabista,EUS,train
injekzio,EUS,train
kendura,EUS,train
argitsu,EUS,train
negarmalko,EUS,train
azterka,EUS,train
kitxuera,EUS,train
axuant,EUS,train
bezalaxe,EUS,train
alafede,EUS,train
helduleku,EUS,train
udalazoka,EUS,train
barkatu,EUS,train
sabaikari,EUS,train
ukabil,EUS,train
irrino,EUS,train
artxibatu,EUS,train
kurba,EUS,train
kontrara,EUS,train
adskribatu,EUS,train
eszeptiko,EUS,train
banpiro,EUS,train
karpoforo,EUS,train
gasolio,EUS,train
maskelu,EUS,train
psikiko,EUS,train
dialektiko,EUS,train
marmario,EUS,train
ebaluaketa,EUS,train
banda,EUS,train
edonolako,EUS,train
eraikin,EUS,train
ibilaldi,EUS,train
konpainia,EUS,train
sinpatia,EUS,train
trenbide,EUS,train
klero,EUS,train
koherente,EUS,train
zirtzart,EUS,train
gudate,EUS,train
konkor,EUS,train
amorante,EUS,train
arauzko,EUS,train
geometria,EUS,train
koma,EUS,train
ahi,EUS,train
legalki,EUS,train
lapurtera,EUS,train
mututasun,EUS,train
zehaztasun,EUS,train
alegeratu,EUS,train
ertzaintza,EUS,train
fariseu,EUS,train
kartazal,EUS,train
traineru,EUS,train
trakea,EUS,train
zorte,EUS,train
apaldu,EUS,train
alkano,EUS,train
pertxa,EUS,train
ote,EUS,train
txikigarri,EUS,train
paraleloki,EUS,train
piszina,EUS,train
trentxo,EUS,train
asteburu,EUS,train
ler,EUS,train
inbasore,EUS,train
apustu,EUS,train
izotz,EUS,train
izkribuzko,EUS,train
mutu,EUS,train
subjektibo,EUS,train
haserre,EUS,train
fedezko,EUS,train
dentso,EUS,train
orbel,EUS,train
aiduru,EUS,train
kontable,EUS,train
baldin,EUS,train
labain,EUS,train
ipurtzulo,EUS,train
pikardia,EUS,train
kaskkask,EUS,train
kaskarin,EUS,train
kokamendu,EUS,train
madariondo,EUS,train
ehunetatik,EUS,train
gotor,EUS,train
maniobra,EUS,train
lagunkoi,EUS,train
hornidura,EUS,train
trantsizio,EUS,train
polifoniko,EUS,train
subirano,EUS,train
osabide,EUS,train
aratuste,EUS,train
sinesgaitz,EUS,train
zizare,EUS,train
geroagoko,EUS,train
zorigaitz,EUS,train
ozeaniko,EUS,train
enda,EUS,train
hipotenusa,EUS,train
dekalitro,EUS,train
balios,EUS,train
nafarrera,EUS,train
dukat,EUS,train
bananbanan,EUS,train
armadura,EUS,train
sotiltasun,EUS,train
abdominal,EUS,train
igerika,EUS,train
adaburu,EUS,train
printzipio,EUS,train
zerok,EUS,train
alarmatu,EUS,train
omoplato,EUS,train
urteburu,EUS,train
federal,EUS,train
zintzotu,EUS,train
asmatzaile,EUS,train
txonta,EUS,train
klima,EUS,train
maila,EUS,train
azar,EUS,train
arketipo,EUS,train
edontzi,EUS,train
urtemordo,EUS,train
partitibo,EUS,train
damu,EUS,train
baiones,EUS,train
egingarri,EUS,train
sagaratu,EUS,train
konfesatu,EUS,train
apaindura,EUS,train
konfiantza,EUS,train
kadi,EUS,train
salaketa,EUS,train
bazkari,EUS,train
gelatxo,EUS,train
zakartu,EUS,train
menderatu,EUS,train
edozein,EUS,train
triskantza,EUS,train
laneremu,EUS,train
pizar,EUS,train
hiruna,EUS,train
mekanikari,EUS,train
fanerogamo,EUS,train
formante,EUS,train
aipu,EUS,train
espresibo,EUS,train
aupatu,EUS,train
pentsabide,EUS,train
agurmaria,EUS,train
soltatu,EUS,train
akta,EUS,train
eskueran,EUS,train
egunsenti,EUS,train
aztarren,EUS,train
miragarri,EUS,train
norbaitzuk,EUS,train
hiruki,EUS,train
eguneratu,EUS,train
mendeko,EUS,train
gertagarri,EUS,train
bilau,EUS,train
amuarrain,EUS,train
hikako,EUS,train
idazluma,EUS,train
lerrotu,EUS,train
infiltratu,EUS,train
mendizale,EUS,train
karboniko,EUS,train
notin,EUS,train
zuhurkeria,EUS,train
ijele,EUS,train
muin,EUS,train
hutsean,EUS,train
mingots,EUS,train
iraulketa,EUS,train
afasiko,EUS,train
balorapen,EUS,train
dirusari,EUS,train
bileragela,EUS,train
mirarizko,EUS,train
tuareg,EUS,train
ezin,EUS,train
